CompanyName,Year,Climate Change,Sustainability,Carbon Neutral,Net Zero Commitment,Operational Waste,Waste Management,Waste Water Stewardship,Carbon Emissions,Carbon Footprint,Energy Efficiency,Data Center Efficiency,Environmental Management,Environment health safety,Social Environmental Justice,Internet Access,Philanthropy,Donation,Work Engagement,Employee Engagement,Accessibility,Employee Relations,Talent Development,Community Engagement,Public Policy Advocacy,Diversity,Equity,Inclusion,Data Privacy,Data Security,Human Rights,False Information,Workforce Development,Education,Wellness,Wellbeing,Mental Health,Healthcare Support,Disaster Relief,Innovation,Entrepreneurship,Supplier Engagement,Responsible Sourcing,Tax Practices,Stakeholder Engagement,Transparent Report,Competitive Behavior,Small Business Support,Responsible Design,Artificial Intelligence Research,Artificial Intelligence Ethics,Artificial Intelligence,Machine Learning,Content Governance,Trust Integrity,Governance Ethics,Corporate Governance
CVLT,2021,0.01182666144664227,0.05658844006061319,0.01182666144664227,0.0,0.0,0.005913330723321135,0.0,0.005913330723321135,0.029566653616605675,0.017739992169963404,0.0,0.0,0.0,0.0,0.0,0.019972390609628184,0.0,0.0,0.01182666144664227,0.003328731768271364,0.0,0.0,0.0,0.0,0.03994478121925637,0.003328731768271364,0.05658844006061319,0.0,0.01182666144664227,0.0,0.0,0.0,0.0,0.036616049450985004,0.013314927073085457,0.01182666144664227,0.0,0.005913330723321135,0.05658844006061319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01182666144664227,0.017739992169963404,0.0,0.0,0.0,0.04139331506324794
DMRC,2021,0.09118591900277531,0.046279312675026114,0.0,0.0,0.0,0.010727755176797095,0.0,0.0,0.026819387941992737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06436653106078258,0.0,0.0,0.0,0.0,0.0,0.025453621971264363,0.046279312675026114,0.05090724394252873,0.0,0.005363877588398547,0.053638775883985475,0.0,0.0,0.0,0.0,0.013883793802507835,0.0,0.0,0.0,0.009255862535005224,0.0,0.0,0.0,0.0,0.0,0.0,0.005363877588398547,0.0,0.0,0.0,0.0,0.005363877588398547,0.0,0.0,0.0,0.0,0.016091632765195645
ENPH,2021,0.058974051542612156,0.03286653508490475,0.0,0.0,0.0,0.01814586201311143,0.0,0.009072931006555715,0.01814586201311143,0.013609396509833574,0.0,0.009072931006555715,0.0,0.0,0.0,0.0,0.0,0.0,0.01814586201311143,0.0,0.004536465503277858,0.0,0.0,0.0,0.015337716372955551,0.008764409355974601,0.019719921050942852,0.0,0.0,0.09072931006555716,0.0,0.0,0.0,0.008764409355974601,0.01095551169496825,0.0,0.0,0.0,0.0219110233899365,0.0,0.0,0.004536465503277858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009072931006555715,0.004536465503277858,0.0,0.0,0.0,0.07711991355572359
EPAY,2021,0.0,0.08450599452649937,0.0,0.0,0.0,0.0,0.0,0.0,0.014411256705570563,0.014411256705570563,0.0,0.0,0.0,0.0,0.0,0.021126498631624843,0.0,0.0,0.014411256705570563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014411256705570563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERIC,2021,0.02773917766909718,0.1727956236023814,0.010402191625911442,0.0,0.0,0.0034673972086371476,0.0,0.045076163712282916,0.05894575254683151,0.03814136929500862,0.0,0.01386958883454859,0.010711894933108056,0.0,0.010402191625911442,0.0,0.0,0.0,0.006934794417274295,0.0,0.0,0.0,0.0034673972086371476,0.0,0.0022153285077228385,0.0,0.024368613584951224,0.0,0.0,0.1525654771800345,0.0,0.0,0.0,0.0,0.03987591313901109,0.02773917766909718,0.0,0.0,0.0022153285077228385,0.0,0.0034673972086371476,0.020804383251822885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045076163712282916,0.0034673972086371476,0.0,0.0,0.0,0.01386958883454859
EXLS,2021,0.022618428239243333,0.4597678357828679,0.0,0.0,0.0,0.010281103745110607,0.0,0.0,0.004112441498044243,0.008224882996088485,0.0,0.01644976599217697,0.05605772445754813,0.0,0.0,0.0,0.0,0.0,0.020562207490221213,0.0,0.0,0.0,0.21795939939634487,0.0,0.020196519918110476,0.020196519918110476,0.022572581084947002,0.006168662247066364,0.0020562207490221213,0.006168662247066364,0.0,0.0,0.0,0.0023760611668365264,0.009504244667346106,0.0020562207490221213,0.0,0.0,0.004752122333673053,0.0,0.004112441498044243,0.0,0.0,0.0,0.0,0.0020562207490221213,0.0,0.0,0.0,0.0,0.043180635729464546,0.008224882996088485,0.0,0.0,0.1932847504080794,0.0287870904863097
EXTR,2021,0.019735133805428285,0.039094696714987616,0.0,0.0,0.0,0.013156755870285523,0.0,0.006578377935142762,0.026313511740571047,0.013156755870285523,0.0,0.019735133805428285,0.0,0.0,0.0,0.017770316688630734,0.0,0.0,0.006578377935142762,0.0,0.0,0.0,0.0,0.0,0.056865013403618346,0.03198657003953532,0.049756886728166055,0.04604864554599933,0.006578377935142762,0.013156755870285523,0.0,0.0,0.0,0.01066219001317844,0.007108126675452293,0.019735133805428285,0.0,0.0,0.11017596346951054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03947026761085657,0.019735133805428285,0.0,0.0,0.019735133805428285,0.05262702348114209
FARO,2021,0.011937798984987013,0.18749058481733955,0.0,0.0,0.0,0.008953349238740261,0.0,0.0029844497462467533,0.020891148223727275,0.0029844497462467533,0.0,0.008953349238740261,0.0,0.0,0.0,0.0,0.0,0.0,0.011937798984987013,0.0,0.0,0.017906698477480523,0.0,0.0,0.015150754328673901,0.011363065746505426,0.011363065746505426,0.0029844497462467533,0.008953349238740261,0.017906698477480523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028407664366263564,0.0,0.0029844497462467533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551913868048312,0.0,0.0,0.0029844497462467533,0.0,0.15817583655107795
FB,2021,0.15141985972596086,0.20788367182317044,0.0,0.006424410020873377,0.0037854964931490214,0.0,0.0,0.0037854964931490214,0.018927482465745108,0.007570992986298043,0.004282940013915585,0.0,0.0,0.006424410020873377,0.0018927482465745107,0.0,0.0,0.0,0.0037854964931490214,0.0022473910467369776,0.0037854964931490214,0.0018927482465745107,0.0018927482465745107,0.0,0.013484346280421868,0.007865868663579422,0.0101132597103164,0.005678244739723532,0.0018927482465745107,0.02649847545204315,0.0037854964931490214,0.0,0.0,0.0011236955233684888,0.0101132597103164,0.0018927482465745107,0.0,0.0,0.007865868663579422,0.0,0.011356489479447065,0.005678244739723532,0.0037854964931490214,0.0,0.0,0.005678244739723532,0.004282940013915585,0.0,0.0,0.0,0.034069468438341195,0.0,0.005678244739723532,0.0018927482465745107,0.0,0.0037854964931490214
FISV,2021,0.028064973904322367,0.022071583871104833,0.0,0.0,0.0,0.0046774956507203945,0.0,0.0046774956507203945,0.0046774956507203945,0.009354991301440789,0.0,0.0,0.0,0.0,0.0,0.004013015249291788,0.0,0.0,0.014032486952161183,0.0,0.0,0.0,0.023387478253601972,0.0,0.04614967536685556,0.018058568621813046,0.06019522873937682,0.0046774956507203945,0.037419965205763156,0.07016243476080591,0.0,0.0,0.002006507624645894,0.03009761436968841,0.03611713724362609,0.028064973904322367,0.0,0.0,0.048156182991501456,0.014045553372521257,0.0,0.028064973904322367,0.0,0.0,0.0,0.0046774956507203945,0.0,0.0,0.0,0.0,0.0046774956507203945,0.0,0.0,0.0,0.0,0.046774956507203945
FLEX,2021,0.02740118575051392,0.19191654323180926,0.0,0.0,0.0,0.005074293657502578,0.0,0.002029717463001031,0.0010148587315005155,0.0010148587315005155,0.0,0.004059434926002062,0.005768509324014562,0.0,0.0,0.0,0.0,0.0,0.0030445761945015466,0.0012837226972027375,0.002029717463001031,0.0,0.00913372858350464,0.0,0.002567445394405475,0.0012837226972027375,0.06482799620873825,0.0010148587315005155,0.0,0.13802078748407012,0.0,0.0,0.0006418613486013688,0.06418613486013687,0.0038511680916082126,0.004059434926002062,0.0,0.0,0.0635442735115355,0.0019255840458041063,0.0,0.006089152389003093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10960474300205568,0.0,0.0,0.0,0.0842332747145428,0.010148587315005156
FSLR,2021,0.028443545951599758,0.186887488664368,0.0,0.0,0.0,0.005688709190319952,0.0,0.0,0.017066127570959853,0.011377418380639904,0.0,0.011377418380639904,0.04236515137539816,0.0,0.0,0.0,0.0,0.0,0.0,0.003664460562046431,0.0,0.0,0.0,0.0,0.012825611967162509,0.0238189936533018,0.03481237533944109,0.0,0.014221772975799879,0.056887091903199516,0.0,0.0,0.0,0.0018322302810232156,0.003664460562046431,0.0,0.0,0.0,0.010993381686139293,0.0,0.0,0.045509673522559614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011377418380639904,0.0,0.0,0.0,0.0,0.0
FTNT,2021,0.09367887334368714,0.22993190936098265,0.010408763704854128,0.0,0.0,0.010408763704854128,0.0,0.020817527409708256,0.0,0.005204381852427064,0.0,0.0572482003766977,0.0,0.0,0.0,0.0,0.0,0.0,0.005204381852427064,0.002232348634572647,0.0,0.0,0.005204381852427064,0.0,0.03125288088401706,0.03125288088401706,0.026788183614871765,0.015613145557281192,0.010408763704854128,0.1561314555728119,0.0,0.0,0.0,0.0,0.002232348634572647,0.0,0.0,0.0,0.05134401859517088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020817527409708256,0.02602190926213532,0.0,0.0,0.0,0.02602190926213532
GDS,2021,0.004256166998653203,0.04127213865941844,0.012768500995959609,0.0,0.0,0.012768500995959609,0.0,0.046817836985185234,0.012768500995959609,0.021280834993266017,0.0,0.008512333997306406,0.09898789373310464,0.0,0.0,0.0,0.0,0.0,0.008512333997306406,0.0022928965921899134,0.0,0.0,0.008512333997306406,0.0,0.02063606932970922,0.0022928965921899134,0.016050276145329393,0.004256166998653203,0.004256166998653203,0.012768500995959609,0.0,0.0,0.0022928965921899134,0.0022928965921899134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021280834993266017,0.0,0.0,0.0,0.0,0.09789184096902367
GFS,2021,0.007736148015341176,0.014340969651043723,0.0,0.0,0.0,0.007736148015341176,0.0,0.0,0.0025787160051137254,0.03868074007670588,0.0,0.0,0.13819364602948647,0.0,0.0,0.007722060581331235,0.0,0.0,0.0025787160051137254,0.0,0.0,0.04383817208693333,0.007736148015341176,0.0,0.027578787790468698,0.011031515116187478,0.04853866651122491,0.0,0.0,0.018051012035796076,0.0,0.0,0.0,0.011031515116187478,0.029785090813706193,0.005157432010227451,0.0,0.0,0.009928363604568731,0.0,0.0,0.05157432010227451,0.0,0.0,0.0,0.0025787160051137254,0.0,0.0,0.0,0.0,0.03352330806647843,0.0025787160051137254,0.0,0.0025787160051137254,0.0,0.010314864020454902
GOOG,2021,0.026449432573919546,0.0502157987993783,0.08816477524639849,0.0,0.0,0.0,0.0,0.035265910098559394,0.04408238762319924,0.008816477524639849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008369299799896384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026449432573919546,0.0,0.0,0.0,0.0,0.0
GRMN,2021,0.022761098563619922,0.037783781392198526,0.0,0.0,0.0,0.011380549281809961,0.0,0.045522197127239844,0.0,0.011380549281809961,0.0,0.011380549281809961,0.0,0.0,0.0,0.01079536611205672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00539768305602836,0.0,0.03238609833617016,0.0,0.0,0.022761098563619922,0.0,0.0,0.0,0.01619304916808508,0.0,0.011380549281809961,0.0,0.0,0.037783781392198526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06828329569085977,0.022761098563619922,0.0,0.0,0.0,0.0
INFN,2021,0.03555533339140507,0.2218928895058357,0.0,0.0,0.0,0.02031733336651718,0.0,0.0,0.0,0.01015866668325859,0.0,0.027936333378961124,0.07383040038151961,0.0,0.0,0.0015302957896954185,0.0,0.0,0.012698333354073239,0.003060591579390837,0.0,0.0,0.015238000024887887,0.0,0.021424141055735858,0.021424141055735858,0.024484732635126696,0.0,0.005079333341629295,0.050793333416292955,0.0,0.0,0.0,0.009181774738172511,0.007651478948477093,0.007619000012443943,0.0,0.0,0.012242366317563348,0.0,0.012698333354073239,0.027936333378961124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005079333341629295,0.005079333341629295,0.0,0.0,0.0,0.19809400032354252
INTU,2021,0.01683870987673291,0.014062946340829326,0.004209677469183227,0.0,0.0,0.0,0.0,0.029467742284282592,0.025258064815099367,0.004209677469183227,0.0,0.0,0.0,0.0,0.0,0.0015625495934254807,0.0031250991868509615,0.0,0.0,0.014062946340829326,0.0,0.0,0.008419354938366454,0.0,0.05312668617646635,0.07500238048442308,0.06562708292387019,0.0,0.0,0.004209677469183227,0.0,0.0,0.0,0.0031250991868509615,0.007812747967127404,0.012629032407549683,0.0,0.0,0.014062946340829326,0.004687648780276442,0.0,0.0,0.0,0.0,0.0,0.0,0.005524103148342785,0.0,0.0,0.0,0.03788709722264905,0.012629032407549683,0.0,0.0,0.0,0.004209677469183227
IRDM,2021,0.02659061465230082,0.04325130029871909,0.004431769108716803,0.0,0.0,0.0,0.0,0.008863538217433607,0.004431769108716803,0.004431769108716803,0.0,0.004431769108716803,0.0,0.0,0.0,0.0,0.0,0.0,0.01329530732615041,0.008109618806009829,0.0,0.0,0.0,0.0,0.010812825074679773,0.010812825074679773,0.0189224438806896,0.004431769108716803,0.01329530732615041,0.03102238376101762,0.0,0.0,0.002703206268669943,0.002703206268669943,0.0,0.0,0.0,0.017727076434867213,0.0189224438806896,0.0,0.0,0.0,0.0,0.0,0.0,0.004431769108716803,0.0,0.0,0.0,0.0,0.022158845543584015,0.0,0.0,0.0,0.0,0.022158845543584015
