CompanyName,Year,Climate Change,Sustainability,Carbon Neutral,Net Zero Commitment,Operational Waste,Waste Management,Waste Water Stewardship,Carbon Emissions,Carbon Footprint,Energy Efficiency,Data Center Efficiency,Environmental Management,Environment health safety,Social Environmental Justice,Internet Access,Philanthropy,Donation,Work Engagement,Employee Engagement,Accessibility,Employee Relations,Talent Development,Community Engagement,Public Policy Advocacy,Diversity,Equity,Inclusion,Data Privacy,Data Security,Human Rights,False Information,Workforce Development,Education,Wellness,Wellbeing,Mental Health,Healthcare Support,Disaster Relief,Innovation,Entrepreneurship,Supplier Engagement,Responsible Sourcing,Tax Practices,Stakeholder Engagement,Transparent Report,Competitive Behavior,Small Business Support,Responsible Design,Artificial Intelligence Research,Artificial Intelligence Ethics,Artificial Intelligence,Machine Learning,Content Governance,Trust Integrity,Governance Ethics,Corporate Governance
IRE,2020,0.05523597501895708,0.014689068423414657,0.0,0.0,0.0,0.0,0.0,0.011047195003791416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005523597501895708,0.0,0.0,0.0,0.005523597501895708,0.0,0.012590630077212563,0.012590630077212563,0.010492191731010469,0.0,0.0,0.02761798750947854,0.0,0.0,0.0,0.0,0.010492191731010469,0.022094390007582832,0.0,0.0,0.027279698500627222,0.0020984383462020937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005523597501895708,0.0,0.0,0.011047195003791416,0.02761798750947854
NXT,2020,0.047856605943318996,0.07657929583936199,0.030764960963562214,0.0,0.0,0.027346631967610856,0.0,0.03418328995951357,0.003418328995951357,0.07520323791092985,0.0,0.017091644979756786,0.0,0.0,0.0,0.0,0.0,0.0,0.013673315983805428,0.0,0.0,0.0,0.0,0.0,0.036037315689111525,0.0,0.024775654536264173,0.0,0.0,0.03418328995951357,0.0,0.0,0.0,0.0,0.013513993383416821,0.010254986987854072,0.0,0.0,0.0022523322305694703,0.0,0.0,0.0,0.0,0.003418328995951357,0.0,0.0,0.0,0.0,0.0,0.0,0.030764960963562214,0.017091644979756786,0.0,0.0,0.0,0.023928302971659498
SGT,2020,0.13113696868991484,0.11775478787022714,0.0,0.0,0.0,0.017484929158655314,0.0,0.056826019765629766,0.0305986260276468,0.0305986260276468,0.0,0.0,0.0,0.0,0.004371232289663829,0.0069267522276604205,0.0,0.0,0.0,0.0017316880569151051,0.0,0.0,0.0,0.0,0.027707008910641682,0.0034633761138302102,0.03982882530904742,0.008742464579327657,0.0,0.03934109060697445,0.0,0.0,0.0034633761138302102,0.020780256682981262,0.032902073081387,0.013113696868991484,0.0,0.0,0.03809713725213231,0.0,0.0,0.0,0.0,0.004371232289663829,0.0,0.0,0.0,0.0,0.0,0.0,0.052454787475965936,0.008742464579327657,0.0,0.0,0.0,0.013113696868991484
TPM,2020,0.04300146953451274,0.12394936367746591,0.006143067076358963,0.0,0.0,0.006143067076358963,0.0,0.006143067076358963,0.0,0.030715335381794814,0.0,0.01842920122907689,0.0,0.0,0.006143067076358963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029511753256539503,0.023609402605231603,0.0,0.006143067076358963,0.04300146953451274,0.0,0.0,0.0,0.0029511753256539503,0.050169980536117154,0.012286134152717926,0.0,0.02457226830543585,0.011804701302615801,0.0,0.0,0.006143067076358963,0.0,0.0,0.0,0.0,0.0,0.0,0.009201847916611114,0.0,0.006143067076358963,0.0,0.0,0.0,0.0,0.012286134152717926
Acer,2020,0.0636104121330517,0.04787815855315873,0.0,0.0,0.0018437800618275853,0.002765670092741378,0.0,0.01751591058736206,0.0018437800618275853,0.0,0.0,0.01382835046370689,0.0023197454618000177,0.0,0.0,0.012824506755310374,0.0004274835585103458,0.0,0.007375120247310341,0.0004274835585103458,0.0,0.0,0.0036875601236551706,0.0,0.005557286260634496,0.0012824506755310374,0.012824506755310374,0.0,0.0,0.06545419219487927,0.0,0.0,0.0004274835585103458,0.0,0.0017099342340413833,0.0,0.0,0.0,0.07694704053186224,0.0012824506755310374,0.0009218900309137927,0.004609450154568963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022125360741931024,0.006453230216396548,0.0,0.0,0.002765670092741378,0.2028158068010344
Huawei,2020,0.035702059919524874,0.21231572359584958,0.0,0.0,0.0,0.003966895546613875,0.0,0.04958619433267344,0.027768268826297123,0.013884134413148562,0.0,0.0019834477733069373,0.05877040309081422,0.0,0.005950343319920812,0.0,0.0007892777828841992,0.0,0.0,0.006314222263073594,0.0019834477733069373,0.0,0.0019834477733069373,0.0,0.003157111131536797,0.011839166743262988,0.02841400018383117,0.0,0.0019834477733069373,0.04165240323944568,0.0,0.0,0.0,0.0,0.006314222263073594,0.003966895546613875,0.0,0.0,0.013417722309031386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476027465593665,0.0,0.0,0.0,0.0,0.003966895546613875
Adva,2020,0.019168624310772882,0.21132861978863768,0.0013691874507694916,0.0,0.0,0.0,0.0,0.11090418351232881,0.0013691874507694916,0.024645374113850847,0.0,0.019168624310772882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027383749015389832,0.0,0.0016193763968477982,0.0,0.0024290645952716973,0.0,0.0,0.01779943686000339,0.0,0.0,0.0,0.0,0.0016193763968477982,0.0,0.0,0.0,0.006477505587391193,0.0,0.0,0.0,0.0,0.0013691874507694916,0.0,0.0,0.0,0.0,0.0,0.0,0.0027383749015389832,0.0,0.0,0.0,0.0,0.0
BangOlufsen,2020,0.0055564988684601,0.022814984065694766,0.0,0.0,0.0,0.0055564988684601,0.0,0.0,0.0055564988684601,0.0111129977369202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038895492079220696,0.0,0.0,0.0,0.0,0.0,0.009777850313869185,0.0,0.009777850313869185,0.0,0.0,0.038895492079220696,0.0,0.0,0.0,0.0,0.022814984065694766,0.055564988684601,0.0,0.0,0.042370684693433136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778079637907232,0.0,0.0,0.0,0.0,0.0
Bechtle,2020,0.002979253216264228,0.20883043885199365,0.0,0.0,0.0,0.008937759648792684,0.0,0.0,0.0,0.0,0.0,0.0208547725138496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020347581221476303,0.0021418506548922423,0.0,0.0,0.011917012865056913,0.05958506432528456,0.0,0.0,0.0,0.0,0.0010709253274461211,0.0,0.0,0.0,0.0010709253274461211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004635345868284511,0.0,0.09235684970419107,0.0,0.0,0.0,0.0,0.005958506432528456
Bosch,2020,0.030761609568925555,0.1485462427401191,0.013458204186404931,0.0,0.0,0.026916408372809862,0.0,0.0057678017941735415,0.0038452011961156943,0.08843962751066096,0.0,0.015380804784462777,0.11179826539902785,0.0,0.0,0.0,0.0006814047832115554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054512382656924435,0.0,0.002044214349634666,0.0,0.0038452011961156943,0.05960061853979326,0.0,0.0,0.0006814047832115554,0.0,0.0013628095664231109,0.015380804784462777,0.0,0.0,0.012946690881019553,0.0006814047832115554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692136215300825,0.0019226005980578472,0.0,0.0,0.0,0.0365294113630991
